"","species_jetz","res.td","res.ad","td","ad","mass_final","hab.bin","for.bin","stratum","feed.PC1","feed.PC2","feed.PC3","feed.PC4","mig.bin","lat","range"
"Anthreptes_fraseri","Anthreptes fraseri",-0.0749908596123268,0.0496582061477175,6.8,6,14.1,1,0,80,-26.2151326407935,5.15892071301226,5.97137577371882,-4.53293882540129,0,2.69,5.69035945432406
"Anthreptes_longuemarei","Anthreptes longuemarei",-0.197324162402644,-0.187748405163183,6.35,5,17.8,0,0,90,-28.4509457521789,-0.914721323141083,18.5370220056202,-4.99827527306883,0,1.93,6.38519439899773
"Anthreptes_singalensis","Anthreptes singalensis",0.0836026728304695,-0.0113011491427544,6.8,4.8,7.1,0,0,80,-14.4276994606586,12.6436349096736,3.72751029335551,-4.55348268167789,0,9.95,6.03548143252476
"Anthus_antarcticus","Anthus antarcticus",0.00388906334105243,0.00654410719735909,8.05,6.3,20.8,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,54.47,1.38629436111989
"Anthus_berthelotii","Anthus berthelotii",0.182111580296699,0.250856991521478,8.75,7.3,13.8,0,0,0,-35.0736435893144,-10.3177758793083,-3.0624398991179,-3.90945425246106,0,29.55,2.56494935746154
"Anthus_campestris","Anthus campestris",0.0943794511922,0.154109605522428,9.4,7.8,27.5,0,0,0,-14.1238551545699,-16.1649989672618,-1.74688600663161,7.27717502031631,1,44.77,7.03174125876313
"Anthus_hodgsoni","Anthus hodgsoni",0.0223398860973902,0.0364276037649034,8.285,6.56,21.75,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,49.71,7.27724772663148
"Anthus_leucophrys","Anthus leucophrys",0.0890156844521717,0.134274678471084,8.875,7.25,21.95,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,0.66,6.89162589705225
"Anthus_lutescens","Anthus lutescens",0.106951506230365,0.142810906660429,7.75,6.25,11.3,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,15.23,6.5694814204143
"Anthus_novaeseelandiae","Anthus novaeseelandiae",0.172095903115598,0.23903970635742,9.35,7.8,19.2,0,0,0,-10.1125589885875,-23.4795963496105,-4.97424070244191,-3.67533342702213,0,26.71,6.58063913728495
"Anthus_roseatus","Anthus roseatus",0.0655421635197433,0.0232390667246578,8.75,6.55,22.85,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,33.75,6.05443934626937
"Anthus_spinoletta","Anthus spinoletta",0.0218564891149837,-0.000178408525120188,8.25,6.3,21.4,0,0,0,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,1,50.22,6.2709884318583
"Anthus_trivialis","Anthus trivialis",0.0582831354068509,0.167474474009996,8.5,7.4,20.8,0,0,0,-1.25404804006658,-8.00289975728997,4.05957497039481,-4.29881799996235,1,53.51,7.38585107812521
"Antilophia_galeata","Antilophia galeata",0.15353599012475,0.236155915849238,9.55,8.1,22.8,1,1,50,23.1704131911315,41.1714195358111,-15.5697323796358,-4.14977780284015,0,16.37,5.28320372873799
"Anumbius_annumbi","Anumbius annumbi",0.077368528135846,0.181989541802617,10.175,8.85,41.7,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,28.31,5.66988092298052
"Apalis_flavida","Apalis flavida",0.050034691649697,0.123672057202382,6.7,5.6,7.7,0,0,100,-26.2151326407935,5.15892071301226,5.97137577371882,-4.53293882540129,0,5.69,6.52795791762255
"Apalis_melanocephala","Apalis melanocephala",-0.205843249755617,-0.126582968645478,5.35,4.5,8.8,1,0,100,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,8.99,4.51085950651685
"Apaloderma_narina","Apaloderma narina",0.279021033135796,0.365310554413999,13.9,11.9,67.2,0,1,70,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,0,4.05,6.93342302573071
"Apaloderma_vittatum","Apaloderma vittatum",0.343254298504397,0.339578270880924,14.45,11.3,60.2,1,1,90,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.86,4.89783979995091
"Aphelocephala_nigricincta","Aphelocephala nigricincta",0.00945890625900225,0.161317887452331,6.85,6.2,10.1,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,25.43,5.03695260241363
"Aphelocoma_coerulescens","Aphelocoma coerulescens",0.242058076499505,0.282342796467207,14.05,11.5,82.6,0,0,10,34.852430858247,0.881508156271677,0.191722977089682,31.5858269539185,0,28.09,2.30258509299405
"Aphelocoma_ultramarina","Aphelocoma ultramarina",0.168729741784047,0.18078420191261,15.4,12.3,168.7,1,0,30,45.486424861365,2.96996533009014,18.5638301860174,19.5444974859723,0,25.67,4.47733681447821
"Aphelocoma_unicolor","Aphelocoma unicolor",0.196307419349448,0.255443284451858,14.95,12.5,131.7,1,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,16.9,3.25809653802148
"Aphrastura_spinicauda","Aphrastura spinicauda",-0.0070024583088677,0.0958030108439982,7.75,6.7,18.5,1,0,60,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,45.49,4.14313472639153
"Aplonis_atrifusca","Aplonis atrifusca",0.0119256553334153,0.085920685415644,12.95,11,157.1,0,0,100,44.5094664400159,50.0672058929805,-7.49181710846105,-4.6562019630609,0,13.98,1.38629436111989
"Aplonis_cinerascens","Aplonis cinerascens",0.0354746907422236,0.0892926741225337,11.45,9.5,83.3,1,0,100,30.4862201484956,36.5088496601658,7.3176946038036,-5.10099455445185,0,21.27,0
"Aplonis_grandis","Aplonis grandis",0.165101001350406,0.226963190543746,13.85,11.6,108.3,1,0,50,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,11.21,3.04452243772342
"Aplonis_panayensis","Aplonis panayensis",0.117098114931065,0.203184220375568,11,9.4,49.2,0,0,60,42.2736533286305,43.9935638568272,5.07382912344029,-5.12153841072845,0,4.8,5.87773578177964
"Aplopelia_larvata","Aplopelia larvata",0.0361001779313641,0.00960972571871288,13.15,10.1,151.2,0,0,0,61.3051492124504,7.36306439854527,-17.1494685059205,-3.66099229568567,0,6.03,5.91889385427315
"Aprosmictus_erythropterus","Aprosmictus erythropterus",-0.284271724388668,-0.227284405825644,10.4875,8.775,227.2,0,0,60,59.7624452212936,-12.7762020694206,-3.29585719531783,-3.98872447435715,1,20.9,5.54907608489522
"Apteryx_australis","Apteryx australis",-0.893716163830264,-0.733835926430371,8.40833333333333,7.86666666666667,1219.775,0,0,0,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,40.26,1.79175946922805
"Apteryx_owenii","Apteryx owenii",-1.02709905663947,-0.814363301750591,7.4,7.3,1249.9,0,0,0,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,38.2,0.693147180559945
"Apus_affinis","Apus affinis",0.0429540225988383,0.130322369041058,8.25,7.025,19.5333333333333,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,5.24,7.60787807327851
"Apus_apus","Apus apus",0.238546717660418,0.301603896779499,11.75,9.8,38.7,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,47.06,7.76472054477148
"Apus_caffer","Apus caffer",0.251101827301877,0.350501690914665,10.55,9.1,23,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,2.67,6.99025650049388
"Apus_niansae","Apus niansae",0.205666178127474,0.33176328794983,11.7,10.4,43.8,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,7.25,4.43081679884331
"Apus_pacificus","Apus pacificus",0.235141996260427,0.272339867479029,12.05,9.8,43.8,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,45.21,7.29573507274928
"Apus_pallidus","Apus pallidus",0.219368353584522,0.267960182430083,12.15,10,48.6,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,32.63,6.26149168432104
"Ara_ararauna","Ara ararauna",-0.106717994943895,-0.0680044311252059,19.05,15.8,1393.9,1,0,100,72.242987521657,-19.3571123045717,-4.25175759697984,-3.87166406163768,0,5.92,6.59850902861452
"Ara_militaris","Ara militaris",-0.0485733775636286,-0.00664501591320343,19.25,16,1134,1,0,100,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,5.96,5.04342511691925
"Ara_severus","Ara severus",0.0583087488976242,-0.0273843248636263,16.5,12,366.6,1,0,100,75.171909753271,-27.3490947002308,-15.5294387501799,-3.26872334497406,0,3.64,6.35610766069589
"Arachnothera_flavigaster","Arachnothera flavigaster",0.108243532416715,0.1757280037644,10.15,8.5,36.1,1,0,100,16.4629738569753,22.9504934273511,22.1272063160682,-5.54578714584279,0,1.65,4.83628190695148
"Arachnothera_longirostra","Arachnothera longirostra",0.117452407929956,0.119346617833569,7.7,6,10.5,0,0,20,0.203914454069647,3.318495158383,49.5023642602342,-6.45591618490129,0,10.6,6.19644412779452
"Arachnothera_magna","Arachnothera magna",0.112274522080107,0.11993323264741,9.15,7.2,22.65,0,0,90,0.203914454069647,3.318495158383,49.5023642602342,-6.45591618490129,0,20.74,5.50125821054473
"Aratinga_leucophthalma","Aratinga leucophthalma",0.00603723394061628,0.0550935019693486,13.15,10.9,172.2,1,0,60,62.6913674529075,-20.7681844650797,-14.5735383485179,-3.38578375769353,0,11.94,6.70563909486
"Aratinga_pertinax","Aratinga pertinax",0.0707270458573546,0.165102528398311,10.9,9.4,57.8,0,0,50,74.4788006330424,-13.2834702684183,-16.8174038288812,-3.40632761397013,1,6.19,5.23644196282995
"Arborophila_brunneopectus","Arborophila brunneopectus",-0.107455557523349,-0.07794441497217,13.55,11.05,320.3,1,0,0,37.7302828521806,-7.60636399477749,-12.6617375451939,-3.61990458313247,0,18.7,4.33073334028633
"Arborophila_charltonii","Arborophila charltonii",-0.169062690253661,-0.130781411984821,13.95,11.5,474.2,1,0,0,37.7302828521806,-7.60636399477749,-12.6617375451939,-3.61990458313247,0,4.62,3.95124371858143
"Arborophila_rufogularis","Arborophila rufogularis",-0.077456257291276,-0.124617628246247,14.55,11,382.8,0,0,0,50.2108251525441,-14.1872742299286,-13.6176379468559,-3.502844170413,0,23.1,4.71849887129509
"Archilochus_colubris","Archilochus colubris",-0.101536701891045,-0.0241591066428566,4.7,3.925,3.2,0,0,60,9.75553452281915,4.72956731889103,59.8241450117723,-6.94179648884544,1,41.53,6.5694814204143
"Ardeotis_australis","Ardeotis australis",0.0875664833763543,0.0991050436348524,35.1,28.6,8460.5,0,0,0,43.5744510610363,-27.6893283288562,-4.58699839783265,18.677381262256,0,23.05,6.32076829425058
"Ardeotis_kori","Ardeotis kori",0.0796115719439601,0.127587625408117,39.125,33.15,14005.6,0,0,0,42.8813419408078,-13.6237038970437,-5.87496347653395,18.53977699326,0,15.16,5.82304589548302
"Argusianus_argus","Argusianus argus",-0.0935982079800608,-0.0541197629281669,22.1,18.4,2503.8,1,0,0,48.1314977918584,28.0095990655089,-17.4815331829598,-3.91565697740121,0,1.5,5.07517381523383
"Arremon_flavirostris","Arremon flavirostris",0.157812434727273,0.246544861748709,9.15,7.8,18.6,0,0,0,37.0371737319521,6.45926043703501,-13.9497026238952,-3.75750885212854,0,20.43,5.4510384535657
"Arremon_taciturnus","Arremon taciturnus",0.23358221327426,0.328564024910858,10.25,8.8,21.9,1,0,0,37.0371737319521,6.45926043703501,-13.9497026238952,-3.75750885212854,0,6.39,6.49828214947643
"Arremonops_conirostris","Arremonops conirostris",0.215311095430595,0.288610890955965,10,8.4,21.3,1,0,10,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,6.9,5.08140436498446
"Arses_telescophthalmus","Arses telescophthalmus",0.187671398802737,0.292506255881052,8.9,7.7,14.5,1,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,8.49,4.34380542185368
"Artamella_viridis","Artamella viridis",0.0868450936672716,0.23268352232183,10.8,9.8,51.8,1,0,70,-6.34771814041743,-1.3656873882517,-0.763396791184622,18.2091396113782,0,19.01,3.91202300542815
"Artamus_cinereus","Artamus cinereus",0.163824064756413,0.257686963295887,10.2833333333333,8.83333333333333,30.0333333333333,0,1,90,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,24.61,6.39024066706535
"Artamus_cyanopterus","Artamus cyanopterus",0.179906681675438,0.266319726641683,9.75,8.3,22.25,0,1,70,-13.73459034043,-1.42198952213885,5.01547537205681,-4.41587841268182,1,30.76,5.61312810638807
"Artamus_fuscus","Artamus fuscus",0.161360649955573,0.277627469220543,10.95,9.63333333333333,39.8333333333333,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,19.9,6.11589212548303
"Artamus_insignis","Artamus insignis",0.142985758775539,0.219774089456528,9.95,8.4,28.5,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,4.76,2.63905732961526
"Artamus_leucorynchus","Artamus leucorynchus",0.204826315363001,0.268605915288211,11.85,9.9,46.45,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,12.11,6.74405918631135
"Artamus_maximus","Artamus maximus",0.247892733804969,0.264379770677732,12.3,9.8,45.3,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.39,3.85014760171006
"Artamus_monachus","Artamus monachus",0.181973416435957,0.267745928232884,12.85,11,72.8,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.09,3.66356164612965
"Artamus_personatus","Artamus personatus",0.149341295192693,0.259912328550501,10.3,9,32.2,0,1,30,-38.0025658209284,-2.32579348364911,8.21524125408213,-4.51239496912468,1,25.4,6.29894924685594
"Artamus_superciliosus","Artamus superciliosus",0.160368454826997,0.271189150449655,10.3,9,30.7,0,1,30,-38.0025658209284,-2.32579348364911,8.21524125408213,-4.51239496912468,1,25.75,5.70711026474888
"Arundinicola_leucocephala","Arundinicola leucocephala",0.241730881596928,0.366454457452959,8.85,7.8,11.2,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,8.03,6.73340189183736
"Ashbyia_lovensis","Ashbyia lovensis",0.145874556979519,0.14872383145803,8.95,7,17.8,0,0,0,-10.1125589885875,-23.4795963496105,-4.97424070244191,-3.67533342702213,1,26.88,3.91202300542815
"Asthenes_modesta","Asthenes modesta",0.00522040548121705,0.108570686180488,8.2,7.1,22.4,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,31.33,5.41164605185504
"Asthenes_patagonica","Asthenes patagonica",0.0950839060136963,0.281070115365846,8.1,7.6,14.4,0,0,0,-35.0736435893144,-10.3177758793083,-3.0624398991179,-3.90945425246106,0,40.96,4.17438726989564
"Asthenes_pyrrholeuca","Asthenes pyrrholeuca",0.00191386805801086,0.119736294584778,7.75,6.8,17.8,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,41.87,4.75359019110636
"Asthenes_steinbachi","Asthenes steinbachi",0.0758379726951706,0.0943860511885311,8.8,7,22.4,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,28.99,3.2188758248682
"Astrapia_mayeri","Astrapia mayeri",-0.104993150198255,-0.0521459503809001,12.6,10.5,231.4,1,0,90,34.9578463712664,48.6561337324725,-17.8135978599991,-4.17032165911675,0,5.49,1.6094379124341
"Astrapia_rothschildi","Astrapia rothschildi",-0.00331033013723925,0.0602298975771105,13.95,11.75,231.5,1,0,100,40.1089054598936,42.6387938302063,-11.0268237913392,17.9893599172757,0,6.06,6.35088571671474
"Astrapia_splendidissima","Astrapia splendidissima",0.0282961870817058,0.103029630892172,12.6,10.7,130,1,0,100,43.4270925056475,49.3898208796701,-15.5421435658508,6.89924720094116,0,4.7,2.63905732961526
"Astrapia_stephaniae","Astrapia stephaniae",0.0089707578669036,0.121720734996607,12.8,11.3,151.3,1,0,100,43.4270925056475,49.3898208796701,-15.5421435658508,6.89924720094116,0,7.5,3.04452243772342
"Atalotriccus_pilaris","Atalotriccus pilaris",0.21965874470873,0.329941217055122,7.45,6.45,5.85,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,7.66,4.70953020131233
"Atlapetes_pileatus","Atlapetes pileatus",0.142884294708482,0.165579597001323,8.9,7.1,17.6,1,0,0,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,20.99,4.12713438504509
"Atlapetes_schistaceus","Atlapetes schistaceus",0.235778913188244,0.233065773302968,10.4,8.1,23.1,1,0,0,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,2.22,3.98898404656427
"Atlapetes_semirufus","Atlapetes semirufus",0.195350354046338,0.308676642855715,9.5,8.3,18.6,1,0,30,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,8.57,3.13549421592915
"Atthis_heloisa","Atthis heloisa",-0.0476545533941746,-0.0110198921204467,4.5,3.6,2.1,1,0,50,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,20.35,4.00733318523247
"Atticora_fasciata","Atticora fasciata",0.119758911682084,0.244582477003861,8.05,7.1,12.6,0,1,70,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.68,6.37331978957701
"Attila_bolivianus","Attila bolivianus",0.40038490557219,0.52682048207495,12.85,11.4,28.3,1,1,50,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,8.74,5.64897423816121
"Attila_cinnamomeus","Attila cinnamomeus",0.419653324438067,0.481969915909598,13.1,10.9,28.3,1,1,80,13.21585205387,20.9183383874198,-2.02377305610094,29.1205603461634,0,2.09,6.19236248947487
"Attila_spadiceus","Attila spadiceus",0.394432702025641,0.497023094541308,12.7,11,27.6,1,1,80,2.12152799396362,-0.632000241054108,1.50805750296367,29.2787084714361,0,0.62,6.61606518513282
"Aulacorhynchus_derbianus","Aulacorhynchus derbianus",0.267049329868466,0.331670732567742,17.8,15,206.3,1,0,100,49.5177160323155,-0.12164979811611,-14.9056030255572,-3.64044843940907,0,3.69,4.52178857704904
"Aulacorhynchus_haematopygus","Aulacorhynchus haematopygus",0.205190125210987,0.261448181638738,16.05,13.4,172.3,1,0,66,30.7053229575636,-1.11765576906249,61.1396989042586,4.24483278393194,0,3.11,3.87120101090789
"Aulacorhynchus_prasinus","Aulacorhynchus prasinus",0.126636603666411,0.173041214304038,14.7,12.15,165.5,1,0,100,32.3327684457411,27.8394822511962,-12.0103130067862,7.05739532621383,0,2.82,5.30826769740121
"Aulacorhynchus_sulcatus","Aulacorhynchus sulcatus",0.251314653540768,0.28846188581341,16.25,13.3,148.9,1,0,66,25.0032852340049,28.4030525840811,-4.26763853646425,29.1000164898868,0,9.7,2.484906649788
"Auriparus_flaviceps","Auriparus flaviceps",0.0324658199792458,0.0832795357024745,6.25,5.1,6.15,0,0,0,-13.73459034043,-1.42198952213885,5.01547537205681,-4.41587841268182,0,29.06,5.29831736654804
"Automolus_infuscatus","Automolus infuscatus",0.0750138886429532,0.14679610628213,10.1,8.5,40.8,1,0,20,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,0,3.31,6.29710931993394
"Automolus_ochrolaemus","Automolus ochrolaemus",0.0744364322726274,0.165206841376238,9.8,8.4,35.9,1,0,20,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,1.91,6.4425401664682
"Baeolophus_bicolor","Baeolophus bicolor",0.128972746176916,0.244034011262355,8.8,7.7,17.8,1,0,60,2.36798331177591,-30.0605065847616,-5.93014110410392,-3.55827301430266,0,36.85,5.66296048013595
"Baeopogon_indicator","Baeopogon indicator",0.0600708825089353,0.0897472395339163,10.4,8.4,49.4,1,0,100,34.9578463712664,48.6561337324725,-17.8135978599991,-4.17032165911675,0,0.93,5.91350300563827
"Bambusicola_thoracicus","Bambusicola thoracicus",-0.210146819744236,-0.152887220538529,12.4,10.4,340.3,1,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,26.64,4.94875989037817
"Barnardius_zonarius","Barnardius zonarius",0.0518939808948087,0.0961908125474897,12.75,10.5,123.55,0,0,100,57.6831178606079,29.4206712260169,-7.15975243142175,-4.40153728134536,1,26.29,6.0330862217988
"Baryphthengus_martii","Baryphthengus martii",0.419303930363254,0.381063833481967,19.75,15,167.4,1,1,40,28.3214722797587,35.1540796335449,-8.78295831097586,18.0099037735523,0,4.03,5.78689738136671
